NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
STRIATED MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 79%390522	STRIATED MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 79%390522		20	-0.970429	-2.1934974	0.0	0.0018186843	0.047	316	tags=75%, list=2%, signal=77%	
SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538	SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538		34	-0.9015679	-2.1843166	0.0	0.0023673524	0.064	285	tags=21%, list=2%, signal=21%	
REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522	REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522		108	-0.79262847	-2.1728406	0.0	0.003157397	0.089	462	tags=18%, list=3%, signal=18%	
NEGATIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904063	NEGATIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904063		53	-0.84344804	-2.159621	0.0	0.004333206	0.125	277	tags=11%, list=2%, signal=12%	
NEGATIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032410	NEGATIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032410		51	-0.8275881	-2.1522837	0.0	0.0051748296	0.151	309	tags=12%, list=2%, signal=12%	
BIOCARTA_NFAT_PATHWAY%MSIGDB_C2%BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY%MSIGDB_C2%BIOCARTA_NFAT_PATHWAY		31	-0.8813812	-2.152205	0.0	0.0050542085	0.152	4	tags=6%, list=0%, signal=6%	
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252		39	-0.8941266	-2.133625	0.0	0.009611453	0.27	462	tags=26%, list=3%, signal=26%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020		24	-0.9011099	-2.1320791	0.0	0.009819815	0.283	111	tags=17%, list=1%, signal=17%	
CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738	CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738		80	-0.8070213	-2.1252778	0.0	0.011899519	0.343	464	tags=18%, list=3%, signal=18%	
STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706	STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706		81	-0.80405575	-2.1239676	0.0	0.01195103	0.352	464	tags=17%, list=3%, signal=18%	
NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032413	NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032413		45	-0.85048735	-2.1176453	0.0	0.014070843	0.403	111	tags=11%, list=1%, signal=11%	
REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901019	REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901019		53	-0.8416824	-2.1171582	0.0	0.013825564	0.404	388	tags=19%, list=3%, signal=19%	
MULTICELLULAR ORGANISMAL MOVEMENT%GOBP%GO:0050879	MULTICELLULAR ORGANISMAL MOVEMENT%GOBP%GO:0050879		15	-0.9613695	-2.113114	0.0	0.01492904	0.436	260	tags=53%, list=2%, signal=54%	
MYOTUBE DIFFERENTIATION%GOBP%GO:0014902	MYOTUBE DIFFERENTIATION%GOBP%GO:0014902		24	-0.9165948	-2.1114907	0.0026041667	0.015290011	0.452	374	tags=21%, list=3%, signal=21%	
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644		33	-0.8629584	-2.1100998	0.0025773195	0.015633669	0.469	399	tags=27%, list=3%, signal=28%	
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415		33	-0.8629584	-2.1065662	0.0	0.016942576	0.504	399	tags=27%, list=3%, signal=28%	
CARDIAC VENTRICLE MORPHOGENESIS%GOBP%GO:0003208	CARDIAC VENTRICLE MORPHOGENESIS%GOBP%GO:0003208		35	-0.8765331	-2.0921755	0.0	0.024687415	0.643	399	tags=20%, list=3%, signal=21%	
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519		28	-0.9021817	-2.092164	0.0024752475	0.024150733	0.643	285	tags=21%, list=2%, signal=22%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		126	-0.7379671	-2.0853698	0.0	0.027705457	0.704	1014	tags=17%, list=7%, signal=19%	
ION HOMEOSTASIS%REACTOME DATABASE ID RELEASE 79%5578775	ION HOMEOSTASIS%REACTOME DATABASE ID RELEASE 79%5578775		34	-0.8397165	-2.081904	0.005154639	0.029103465	0.729	388	tags=21%, list=3%, signal=21%	
HEART MORPHOGENESIS%GOBP%GO:0003007	HEART MORPHOGENESIS%GOBP%GO:0003007		111	-0.74103594	-2.0814817	0.0	0.028900795	0.734	612	tags=15%, list=4%, signal=16%	
REGULATION OF HEART RATE%GOBP%GO:0002027	REGULATION OF HEART RATE%GOBP%GO:0002027		51	-0.8207684	-2.080745	0.0025773195	0.028881032	0.742	592	tags=22%, list=4%, signal=22%	
REGULATION OF MEMBRANE POTENTIAL%GOBP%GO:0042391	REGULATION OF MEMBRANE POTENTIAL%GOBP%GO:0042391		190	-0.6837012	-2.0793102	0.0	0.029532703	0.757	493	tags=12%, list=4%, signal=12%	
BLOOD CIRCULATION%GOBP%GO:0008015	BLOOD CIRCULATION%GOBP%GO:0008015		167	-0.70701015	-2.076766	0.0	0.03062214	0.776	470	tags=17%, list=3%, signal=18%	
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055010	VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055010		22	-0.9178094	-2.0765047	0.0	0.03022735	0.78	399	tags=27%, list=3%, signal=28%	
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880	REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880		19	-0.8962195	-2.0734122	0.0025188916	0.03197449	0.806	592	tags=32%, list=4%, signal=33%	
ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036	ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036		381	-0.6395727	-2.069019	0.0	0.034435913	0.841	387	tags=7%, list=3%, signal=7%	
PRIMARY ALCOHOL METABOLIC PROCESS%GOBP%GO:0034308	PRIMARY ALCOHOL METABOLIC PROCESS%GOBP%GO:0034308		36	-0.82699597	-2.0659037	0.004608295	0.036190383	0.86	296	tags=25%, list=2%, signal=25%	
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048		65	-0.80006385	-2.0652092	0.0025510204	0.036027957	0.866	592	tags=18%, list=4%, signal=19%	
POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781	POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781		32	-0.85245687	-2.0599248	0.0024630541	0.03953173	0.89	533	tags=22%, list=4%, signal=23%	
CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231	CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231		52	-0.81843734	-2.0595222	0.0	0.03913601	0.891	399	tags=15%, list=3%, signal=16%	
CARDIAC CONDUCTION%REACTOME DATABASE ID RELEASE 79%5576891	CARDIAC CONDUCTION%REACTOME DATABASE ID RELEASE 79%5576891		66	-0.7814699	-2.059311	0.0	0.03860762	0.894	388	tags=15%, list=3%, signal=16%	
NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926	NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926		36	-0.8464526	-2.051778	0.0	0.043689914	0.926	277	tags=14%, list=2%, signal=14%	
REGULATION OF CARDIAC MUSCLE CONTRACTION%GOBP%GO:0055117	REGULATION OF CARDIAC MUSCLE CONTRACTION%GOBP%GO:0055117		43	-0.80793655	-2.050893	0.0	0.04374441	0.929	388	tags=19%, list=3%, signal=19%	
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229	VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229		27	-0.85875195	-2.0483413	0.01038961	0.045425147	0.932	417	tags=26%, list=3%, signal=27%	
HEART DEVELOPMENT%GOBP%GO:0007507	HEART DEVELOPMENT%GOBP%GO:0007507		227	-0.6779357	-2.046828	0.0	0.046023052	0.932	612	tags=12%, list=4%, signal=13%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		28	-0.8888604	-2.0449803	0.0025125628	0.04699987	0.938	277	tags=18%, list=2%, signal=18%	
REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032412	REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032412		140	-0.69376516	-2.0394578	0.0	0.051704653	0.964	388	tags=10%, list=3%, signal=10%	
QUINONE METABOLIC PROCESS%GOBP%GO:1901661	QUINONE METABOLIC PROCESS%GOBP%GO:1901661		32	-0.8598649	-2.0336432	0.002631579	0.05670013	0.969	211	tags=22%, list=2%, signal=22%	
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008	CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008		28	-0.8764501	-2.0325887	0.0025445293	0.056907397	0.97	399	tags=32%, list=3%, signal=33%	
NEGATIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043271	NEGATIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043271		76	-0.76795214	-2.0302022	0.0	0.058229893	0.973	437	tags=12%, list=3%, signal=12%	
BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY		27	-0.87948704	-2.0238452	0.0024509805	0.064580336	0.981	3	tags=4%, list=0%, signal=4%	
POSITIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032411	POSITIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032411		73	-0.74470913	-2.021231	0.0	0.066453055	0.984	592	tags=12%, list=4%, signal=13%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.2	SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.2		24	-0.8623902	-2.0141947	0.0027100272	0.07356911	0.994	142	tags=21%, list=1%, signal=21%	
NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034766	NEGATIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034766		57	-0.81774807	-2.0092638	0.0	0.07905031	0.997	277	tags=11%, list=2%, signal=11%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006		29	-0.8377324	-2.006801	0.005050505	0.08115734	0.998	365	tags=14%, list=3%, signal=14%	
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414	POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414		66	-0.7582328	-2.0020947	0.0	0.086413056	0.999	592	tags=14%, list=4%, signal=14%	
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	MEMBRANE DEPOLARIZATION%GOBP%GO:0051899		24	-0.84855217	-1.9972489	0.007194245	0.091812655	1.0	650	tags=33%, list=5%, signal=35%	
MULTICELLULAR ORGANISMAL SIGNALING%GOBP%GO:0035637	MULTICELLULAR ORGANISMAL SIGNALING%GOBP%GO:0035637		57	-0.7671884	-1.9962759	0.005249344	0.09190281	1.0	650	tags=21%, list=5%, signal=22%	
SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:0097435	SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:0097435		382	-0.61842114	-1.993235	0.0	0.09433842	1.0	499	tags=10%, list=4%, signal=10%	
MUSCULOSKELETAL MOVEMENT%GOBP%GO:0050881	MUSCULOSKELETAL MOVEMENT%GOBP%GO:0050881		15	-0.9613695	-1.9907051	0.0	0.09617366	1.0	260	tags=53%, list=2%, signal=54%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 79%193368	SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 79%193368		15	-0.9342815	-1.9895173	0.002444988	0.09659274	1.0	141	tags=27%, list=1%, signal=27%	
BIOCARTA_AGR_PATHWAY%MSIGDB_C2%BIOCARTA_AGR_PATHWAY	BIOCARTA_AGR_PATHWAY%MSIGDB_C2%BIOCARTA_AGR_PATHWAY		21	-0.88899344	-1.9876361	0.007614213	0.09809121	1.0	285	tags=14%, list=2%, signal=15%	
CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086065	CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086065		29	-0.8023509	-1.9845015	0.023809524	0.10145597	1.0	592	tags=21%, list=4%, signal=22%	
REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898	REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898		145	-0.68938106	-1.9765115	0.0	0.11130507	1.0	388	tags=10%, list=3%, signal=11%	
POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021	POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021		30	-0.8466348	-1.9755546	0.002570694	0.11128585	1.0	592	tags=20%, list=4%, signal=21%	
BIOCARTA_NO1_PATHWAY%MSIGDB_C2%BIOCARTA_NO1_PATHWAY	BIOCARTA_NO1_PATHWAY%MSIGDB_C2%BIOCARTA_NO1_PATHWAY		15	-0.914729	-1.970802	0.002386635	0.11615603	1.0	388	tags=20%, list=3%, signal=21%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882	REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882		18	-0.8673177	-1.968745	0.007575758	0.11793145	1.0	592	tags=28%, list=4%, signal=29%	
ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS	ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS		31	-0.8090795	-1.966797	0.010362694	0.1194403	1.0	446	tags=16%, list=3%, signal=17%	
GLYCOSIDE METABOLIC PROCESS%GOBP%GO:0016137	GLYCOSIDE METABOLIC PROCESS%GOBP%GO:0016137		16	-0.88868815	-1.9661986	0.0024752475	0.11882842	1.0	190	tags=25%, list=1%, signal=25%	
ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 79%9609736	ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME DATABASE ID RELEASE 79%9609736		17	-0.87074965	-1.9572307	0.017948719	0.13058265	1.0	334	tags=12%, list=2%, signal=12%	
BILE ACID AND BILE SALT METABOLISM%REACTOME%R-HSA-194068.1	BILE ACID AND BILE SALT METABOLISM%REACTOME%R-HSA-194068.1		27	-0.8291343	-1.9564575	0.014778325	0.13013259	1.0	142	tags=19%, list=1%, signal=19%	
REGULATION OF ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:1903115	REGULATION OF ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:1903115		25	-0.84858096	-1.9542147	0.00802139	0.13211884	1.0	592	tags=24%, list=4%, signal=25%	
CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013	CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013		234	-0.6481674	-1.9502121	0.0	0.13708718	1.0	631	tags=15%, list=5%, signal=16%	
CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275	CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275		17	-0.8839889	-1.944738	0.013477089	0.14397456	1.0	7	tags=6%, list=0%, signal=6%	
REGULATION OF RYANODINE-SENSITIVE CALCIUM-RELEASE CHANNEL ACTIVITY%GOBP%GO:0060314	REGULATION OF RYANODINE-SENSITIVE CALCIUM-RELEASE CHANNEL ACTIVITY%GOBP%GO:0060314		17	-0.8852379	-1.9446775	0.00982801	0.14252234	1.0	285	tags=24%, list=2%, signal=24%	
RELAXATION OF MUSCLE%GOBP%GO:0090075	RELAXATION OF MUSCLE%GOBP%GO:0090075		15	-0.91912526	-1.9441453	0.0	0.1417664	1.0	382	tags=27%, list=3%, signal=27%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		24	-0.8693338	-1.9440795	0.010075566	0.14037865	1.0	365	tags=17%, list=3%, signal=17%	
REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169	REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169		86	-0.7161597	-1.9421338	0.0027322404	0.14173979	1.0	635	tags=20%, list=5%, signal=21%	
ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS%GOBP%GO:0048646	ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS%GOBP%GO:0048646		368	-0.591319	-1.9315745	0.0	0.15625261	1.0	498	tags=10%, list=4%, signal=10%	
MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086010	MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086010		19	-0.86023384	-1.9313943	0.005063291	0.1550648	1.0	650	tags=37%, list=5%, signal=39%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY REGULATION OF THE RELEASE OF SEQUESTERED CALCIUM ION%GOBP%GO:0010881	REGULATION OF CARDIAC MUSCLE CONTRACTION BY REGULATION OF THE RELEASE OF SEQUESTERED CALCIUM ION%GOBP%GO:0010881		15	-0.899307	-1.9284558	0.012376238	0.15818278	1.0	592	tags=33%, list=4%, signal=35%	
REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588	REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588		34	-0.78974015	-1.9266748	0.010723861	0.15936005	1.0	437	tags=15%, list=3%, signal=15%	
SYNAPTIC VESICLE PATHWAY%WIKIPATHWAYS_20220310%WP2267%HOMO SAPIENS	SYNAPTIC VESICLE PATHWAY%WIKIPATHWAYS_20220310%WP2267%HOMO SAPIENS		25	-0.8425281	-1.921676	0.0077120825	0.16521706	1.0	431	tags=20%, list=3%, signal=21%	
REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409	REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409		156	-0.6626527	-1.919812	0.0024813896	0.16651118	1.0	388	tags=10%, list=3%, signal=10%	
PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY	PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY		29	-0.8198607	-1.9173051	0.005154639	0.1686887	1.0	233	tags=7%, list=2%, signal=7%	
