NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF LEUKOCYTE ACTIVATION%GOBP%GO:0002694	REGULATION OF LEUKOCYTE ACTIVATION%GOBP%GO:0002694		359	0.6209749	2.0023034	0.0	0.00624581	0.173	1470	tags=29%, list=11%, signal=32%	
ANTIMICROBIAL PEPTIDES%REACTOME%R-HSA-6803157.2	ANTIMICROBIAL PEPTIDES%REACTOME%R-HSA-6803157.2		25	0.85714006	1.9921218	0.0	0.008166474	0.223	359	tags=36%, list=3%, signal=37%	
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS		65	0.7588843	1.9915808	0.0	0.007964267	0.224	1067	tags=40%, list=8%, signal=43%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		64	0.7365735	1.9912951	0.0	0.00777473	0.225	1358	tags=34%, list=10%, signal=38%	
LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521	LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521		190	0.6552774	1.9902365	0.0	0.0076839067	0.23	1304	tags=29%, list=9%, signal=31%	
IMMUNE RESPONSE-ACTIVATING SIGNAL TRANSDUCTION%GOBP%GO:0002757	IMMUNE RESPONSE-ACTIVATING SIGNAL TRANSDUCTION%GOBP%GO:0002757		148	0.6568768	1.9726515	0.0	0.012698144	0.368	1275	tags=36%, list=9%, signal=39%	
RESPONSE TO BACTERIUM%GOBP%GO:0009617	RESPONSE TO BACTERIUM%GOBP%GO:0009617		247	0.6325117	1.9707992	0.0	0.013154217	0.385	895	tags=19%, list=6%, signal=20%	
IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS	IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS		32	0.8233458	1.9707506	0.0	0.012815146	0.385	89	tags=13%, list=1%, signal=13%	
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 79%446652	INTERLEUKIN-1 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 79%446652		127	0.6956384	1.9688842	0.0	0.0131912045	0.399	728	tags=12%, list=5%, signal=12%	
INNATE IMMUNE RESPONSE%GOBP%GO:0045087	INNATE IMMUNE RESPONSE%GOBP%GO:0045087		266	0.630498	1.9631641	0.0	0.0151743395	0.456	601	tags=16%, list=4%, signal=16%	
REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401	REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401		49	0.7724785	1.9629735	0.0	0.014809755	0.457	912	tags=31%, list=7%, signal=33%	
OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20220310%WP5095%HOMO SAPIENS	OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20220310%WP5095%HOMO SAPIENS		47	0.78662163	1.962056	0.0	0.014822428	0.465	217	tags=28%, list=2%, signal=28%	
REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854	REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854		48	0.7604623	1.9604845	0.0	0.015227649	0.478	674	tags=35%, list=5%, signal=37%	
POSITIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050867	POSITIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050867		246	0.63409233	1.9581484	0.0	0.01599844	0.502	1470	tags=30%, list=11%, signal=33%	
BCR%NETPATH%BCR	BCR%NETPATH%BCR		133	0.68331426	1.9577649	0.0	0.01571449	0.505	1275	tags=30%, list=9%, signal=33%	
DEFENSE RESPONSE TO OTHER ORGANISM%GOBP%GO:0098542	DEFENSE RESPONSE TO OTHER ORGANISM%GOBP%GO:0098542		406	0.60684425	1.9562806	0.0	0.015877139	0.52	1852	tags=27%, list=13%, signal=30%	
PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY	PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY		48	0.7744967	1.9558065	0.0	0.0156521	0.523	921	tags=40%, list=7%, signal=42%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768		168	0.6469101	1.9541838	0.0	0.015872583	0.537	1275	tags=35%, list=9%, signal=38%	
RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496	RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496		140	0.66775805	1.9533253	0.0	0.015758429	0.542	895	tags=24%, list=6%, signal=25%	
RESPONSE TO FUNGUS%GOBP%GO:0009620	RESPONSE TO FUNGUS%GOBP%GO:0009620		20	0.8672791	1.9526926	0.0	0.015828095	0.553	772	tags=40%, list=6%, signal=42%	
REGULATION OF T CELL MIGRATION%GOBP%GO:2000404	REGULATION OF T CELL MIGRATION%GOBP%GO:2000404		34	0.8060369	1.9499956	0.0016	0.016537204	0.581	912	tags=35%, list=7%, signal=38%	
DEFENSE RESPONSE TO FUNGUS%GOBP%GO:0050832	DEFENSE RESPONSE TO FUNGUS%GOBP%GO:0050832		17	0.88707006	1.9491502	0.0	0.016627148	0.591	772	tags=47%, list=6%, signal=50%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		148	0.6568768	1.937511	0.0	0.021500845	0.689	1275	tags=36%, list=9%, signal=39%	
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844	ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844		31	0.81806	1.9344784	0.0	0.022568997	0.717	481	tags=32%, list=3%, signal=33%	
MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943		30	0.81779367	1.9325871	0.0	0.0230813	0.735	831	tags=40%, list=6%, signal=42%	
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS		53	0.7479583	1.9317428	0.0	0.023078445	0.743	1645	tags=45%, list=12%, signal=51%	
B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP23%HOMO SAPIENS	B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP23%HOMO SAPIENS		79	0.7233572	1.9317316	0.0	0.022658836	0.743	1275	tags=30%, list=9%, signal=33%	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852		77	0.714624	1.9314051	0.0	0.02235701	0.744	1275	tags=43%, list=9%, signal=47%	
IRON ION TRANSPORT%GOBP%GO:0006826	IRON ION TRANSPORT%GOBP%GO:0006826		32	0.8096983	1.9293022	0.0	0.022801157	0.76	100	tags=13%, list=1%, signal=13%	
POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403	POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403		32	0.8059328	1.9271827	0.0	0.023494896	0.774	813	tags=28%, list=6%, signal=30%	
CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0019221	CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0019221		217	0.6358605	1.9228568	0.0	0.025775239	0.812	2101	tags=32%, list=15%, signal=37%	
REGULATION OF CELL ACTIVATION%GOBP%GO:0050865	REGULATION OF CELL ACTIVATION%GOBP%GO:0050865		393	0.59570545	1.9223863	0.0	0.02558384	0.815	1470	tags=27%, list=11%, signal=30%	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	LEUKOCYTE PROLIFERATION%GOBP%GO:0070661		36	0.7997503	1.9206505	0.0	0.026194638	0.824	831	tags=39%, list=6%, signal=41%	
DEFENSE RESPONSE TO GRAM-NEGATIVE BACTERIUM%GOBP%GO:0050829	DEFENSE RESPONSE TO GRAM-NEGATIVE BACTERIUM%GOBP%GO:0050829		31	0.8234483	1.9197583	0.0	0.026142044	0.826	296	tags=16%, list=2%, signal=16%	
POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946	POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946		86	0.6998475	1.9177554	0.0	0.026937269	0.841	1358	tags=36%, list=10%, signal=40%	
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731		18	0.8880602	1.9174036	0.0	0.02668029	0.844	537	tags=44%, list=4%, signal=46%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		85	0.69778854	1.9162346	0.0	0.026973765	0.851	1358	tags=35%, list=10%, signal=39%	
POSITIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032743	POSITIVE REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032743		26	0.82834655	1.9134948	0.0016501651	0.028124867	0.866	1067	tags=35%, list=8%, signal=37%	
B CELL PROLIFERATION%GOBP%GO:0042100	B CELL PROLIFERATION%GOBP%GO:0042100		15	0.9054012	1.9130251	0.0	0.027961712	0.868	831	tags=67%, list=6%, signal=71%	
REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000106	REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000106		49	0.759131	1.9110024	0.001607717	0.02871584	0.882	1106	tags=35%, list=8%, signal=38%	
RAC1/PAK1/P38/MMP2 PATHWAY%WIKIPATHWAYS_20220310%WP3303%HOMO SAPIENS	RAC1/PAK1/P38/MMP2 PATHWAY%WIKIPATHWAYS_20220310%WP3303%HOMO SAPIENS		50	0.7475367	1.908111	0.0	0.030095955	0.896	52	tags=8%, list=0%, signal=8%	
REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670		136	0.6561533	1.9074299	0.0	0.030157376	0.9	1271	tags=33%, list=9%, signal=36%	
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043552	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043552		26	0.83714604	1.9072785	0.0	0.02977259	0.9	764	tags=42%, list=5%, signal=45%	
LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651	LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651		29	0.8181982	1.9059386	0.0016393443	0.030060248	0.905	831	tags=41%, list=6%, signal=44%	
REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619	REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619		122	0.66857123	1.90114	0.0	0.032418914	0.922	1271	tags=26%, list=9%, signal=29%	
SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 79%449147	SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 79%449147		378	0.58298963	1.9006083	0.0	0.032340527	0.923	1824	tags=23%, list=13%, signal=25%	
INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.3	INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.3		39	0.7778769	1.8992019	0.0	0.03277236	0.926	910	tags=38%, list=7%, signal=41%	
REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580	REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580		105	0.6774899	1.8982065	0.0	0.03296854	0.929	1387	tags=28%, list=10%, signal=30%	
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665		94	0.6923277	1.8978597	0.0	0.032726	0.929	1358	tags=34%, list=10%, signal=37%	
PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY	PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY		46	0.7532783	1.8950785	0.0	0.033871703	0.944	889	tags=35%, list=6%, signal=37%	
PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY		40	0.7693641	1.894429	0.0032310179	0.03384084	0.945	921	tags=40%, list=7%, signal=43%	
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551	REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043551		33	0.7833266	1.8929269	0.0016835016	0.034586966	0.948	1003	tags=36%, list=7%, signal=39%	
PID_IL23_PATHWAY%MSIGDB_C2%PID_IL23_PATHWAY	PID_IL23_PATHWAY%MSIGDB_C2%PID_IL23_PATHWAY		23	0.8214113	1.88842	0.0016420361	0.03707825	0.958	889	tags=39%, list=6%, signal=42%	
LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159	LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159		43	0.7524868	1.8882879	0.0	0.036707498	0.958	1373	tags=49%, list=10%, signal=54%	
REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663	REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663		150	0.6454765	1.8869824	0.0	0.03711479	0.963	1271	tags=32%, list=9%, signal=35%	
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944		137	0.65787715	1.8825344	0.0	0.040199593	0.974	1271	tags=34%, list=9%, signal=37%	
POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406	POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406		27	0.805819	1.8822399	0.0016977929	0.040017955	0.975	813	tags=30%, list=6%, signal=31%	
T CELL DIFFERENTIATION%GOBP%GO:0030217	T CELL DIFFERENTIATION%GOBP%GO:0030217		74	0.69875485	1.880019	0.0031595577	0.041380808	0.977	2645	tags=54%, list=19%, signal=66%	
IMMUNE RESPONSE-REGULATING SIGNALING PATHWAY%GOBP%GO:0002764	IMMUNE RESPONSE-REGULATING SIGNALING PATHWAY%GOBP%GO:0002764		237	0.6113897	1.8787197	0.0	0.042012975	0.98	2093	tags=36%, list=15%, signal=41%	
REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129	REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129		101	0.67572254	1.8740951	0.0	0.04519803	0.987	1358	tags=33%, list=10%, signal=36%	
IL1%NETPATH%IL1	IL1%NETPATH%IL1		53	0.71524537	1.8684907	0.0015822785	0.049539838	0.991	2093	tags=26%, list=15%, signal=31%	
ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 79%983695	ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 79%983695		29	0.7910918	1.8680567	0.0031746032	0.049402922	0.991	2201	tags=66%, list=16%, signal=78%	
POSITIVE REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:0140131	POSITIVE REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:0140131		16	0.8897637	1.8658333	0.0	0.05096693	0.994	433	tags=25%, list=3%, signal=26%	
POSITIVE REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050778	POSITIVE REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050778		324	0.594871	1.8650335	0.0	0.05121089	0.994	1492	tags=30%, list=11%, signal=32%	
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237		151	0.639612	1.8650041	0.0	0.05070114	0.994	895	tags=22%, list=6%, signal=23%	
NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000378	NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000378		17	0.856683	1.8648324	0.004893964	0.05032453	0.994	96	tags=12%, list=1%, signal=12%	
IL23-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL23-MEDIATED SIGNALING EVENTS	IL23-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL23-MEDIATED SIGNALING EVENTS		27	0.8083831	1.8632466	0.005059022	0.05115802	0.994	889	tags=37%, list=6%, signal=39%	
CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222	CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222		100	0.6696456	1.8620753	0.0	0.05163945	0.996	658	tags=24%, list=5%, signal=25%	
PROLACTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP2037%HOMO SAPIENS	PROLACTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP2037%HOMO SAPIENS		64	0.69727004	1.8614229	0.0016025641	0.05161821	0.996	1923	tags=28%, list=14%, signal=32%	
POSITIVE REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0090218	POSITIVE REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0090218		28	0.8217581	1.8597615	0.0	0.052741934	0.997	764	tags=39%, list=5%, signal=41%	
ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253	ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253		191	0.6109984	1.8532645	0.0	0.058323823	0.998	1276	tags=34%, list=9%, signal=36%	
B CELL DIFFERENTIATION%GOBP%GO:0030183	B CELL DIFFERENTIATION%GOBP%GO:0030183		57	0.71779376	1.8522527	0.0016750419	0.058780648	1.0	1178	tags=32%, list=8%, signal=34%	
LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294	LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294		30	0.77580446	1.852108	0.008077544	0.058368564	1.0	1275	tags=47%, list=9%, signal=51%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822	REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822		105	0.65641046	1.85086	0.0	0.058852933	1.0	1904	tags=34%, list=14%, signal=39%	
PHOTODYNAMIC THERAPY-INDUCED NF-KB SURVIVAL SIGNALING%WIKIPATHWAYS_20220310%WP3617%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED NF-KB SURVIVAL SIGNALING%WIKIPATHWAYS_20220310%WP3617%HOMO SAPIENS		27	0.7968816	1.8502245	0.0	0.05896612	1.0	1084	tags=41%, list=8%, signal=44%	
